,Timestamp,Impressions
0,2021-04-26 09:19:14,31895
1,2021-04-26 09:19:47,31901
2,2021-04-26 09:19:49,32015
3,2021-04-26 09:20:34,33207
4,2021-04-26 09:21:18,33239
5,2021-04-26 09:21:26,33995
6,2021-04-26 09:21:27,34041
7,2021-04-26 09:22:28,35722
8,2021-04-26 09:22:33,35802
9,2021-04-26 09:22:34,35827
10,2021-04-26 09:22:38,40491
11,2021-04-26 09:22:40,41175
12,2021-04-26 09:23:08,41364
13,2021-04-26 09:23:27,41439
14,2021-04-26 09:23:33,41480
15,2021-04-26 09:23:38,43029
16,2021-04-26 09:24:21,43175
17,2021-04-26 09:24:58,44044
18,2021-04-26 09:25:32,47206
19,2021-04-26 09:25:38,47936
20,2021-04-26 09:25:54,77612
21,2021-04-26 09:26:15,77675
22,2021-04-26 09:26:17,77764
23,2021-04-26 09:26:41,77936
24,2021-04-26 09:27:19,77959
25,2021-04-26 09:27:29,82339
26,2021-04-26 09:28:01,83293
27,2021-04-26 09:28:17,83386
28,2021-04-26 09:28:25,83405
29,2021-04-26 09:28:32,83405
30,2021-04-26 09:29:02,83482
31,2021-04-26 09:29:09,83493
32,2021-04-26 09:29:20,83501
33,2021-04-26 09:29:57,83502
34,2021-04-26 09:30:27,83585
35,2021-04-26 09:30:53,83644
36,2021-04-26 09:30:59,83799
37,2021-04-26 09:31:08,83855
38,2021-04-26 09:31:21,83893
39,2021-04-26 09:32:11,83905
40,2021-04-26 09:32:37,84133
41,2021-04-26 09:32:59,84223
42,2021-04-26 09:33:24,84238
43,2021-04-26 09:33:26,84319
44,2021-04-26 09:35:11,84319
45,2021-04-26 09:35:29,84333
46,2021-04-26 09:36:22,84961
47,2021-04-26 09:36:28,85227
48,2021-04-26 09:36:58,85251
49,2021-04-26 09:37:02,85654
50,2021-04-26 09:37:03,85772
51,2021-04-26 09:37:26,85876
52,2021-04-26 09:37:57,86413
53,2021-04-26 09:38:24,87935
54,2021-04-26 09:38:26,88642
55,2021-04-26 09:38:33,88656
56,2021-04-26 09:38:51,88709
57,2021-04-26 09:39:23,88748
58,2021-04-26 09:39:27,88763
59,2021-04-26 09:39:31,88792
60,2021-04-26 09:39:38,89056
61,2021-04-26 09:39:39,89118
62,2021-04-26 09:39:49,89277
63,2021-04-26 09:40:03,89351
64,2021-04-26 09:40:44,89351
65,2021-04-26 09:40:56,89768
66,2021-04-26 09:41:37,89786
67,2021-04-26 09:41:43,89786
68,2021-04-26 09:42:00,89876
69,2021-04-26 09:42:01,90113
70,2021-04-26 09:42:35,90140
71,2021-04-26 09:42:52,90146
72,2021-04-26 09:44:25,90254
73,2021-04-26 09:44:46,90380
74,2021-04-26 09:44:57,90710
75,2021-04-26 09:45:42,90982
76,2021-04-26 09:46:39,91278
77,2021-04-26 09:47:32,91278
78,2021-04-26 09:48:20,91305
79,2021-04-26 09:48:51,91305
80,2021-04-26 09:49:57,91405
81,2021-04-26 09:51:29,91677
82,2021-04-26 09:52:15,91731
83,2021-04-26 09:52:58,91797
84,2021-04-26 09:53:20,91841
85,2021-04-26 09:53:38,91897
86,2021-04-26 09:53:45,92173
87,2021-04-26 09:54:06,92234
88,2021-04-26 09:54:08,92352
89,2021-04-26 09:54:14,92649
90,2021-04-26 09:55:50,92792
91,2021-04-26 09:55:59,92831
92,2021-04-26 09:56:00,92831
93,2021-04-26 09:56:02,92862
94,2021-04-26 09:56:57,92879
95,2021-04-26 09:56:59,92961
96,2021-04-26 09:57:17,92974
97,2021-04-26 09:57:41,92974
98,2021-04-26 09:58:27,93076
99,2021-04-26 09:58:35,93100
100,2021-04-26 09:58:39,93267
101,2021-04-26 09:58:48,93271
102,2021-04-26 09:59:36,93273
103,2021-04-26 09:59:44,93292
104,2021-04-26 09:59:48,94701
105,2021-04-26 10:00:04,94705
106,2021-04-26 10:01:11,95411
107,2021-04-26 10:01:19,95431
108,2021-04-26 10:01:25,95555
109,2021-04-26 10:01:39,95638
110,2021-04-26 10:01:42,95739
111,2021-04-26 10:02:30,95988
112,2021-04-26 10:02:31,96093
113,2021-04-26 10:02:45,96121
114,2021-04-26 10:03:13,96146
115,2021-04-26 10:03:23,96252
116,2021-04-26 10:04:34,96306
117,2021-04-26 10:04:56,96445
118,2021-04-26 10:05:34,96750
119,2021-04-26 10:05:35,96799
120,2021-04-26 10:05:36,96901
121,2021-04-26 10:06:06,96915
122,2021-04-26 10:06:25,96947
123,2021-04-26 10:06:50,97022
124,2021-04-26 10:08:04,97029
125,2021-04-26 10:08:23,97030
126,2021-04-26 10:08:48,97139
127,2021-04-26 10:08:59,97165
128,2021-04-26 10:09:42,97583
129,2021-04-26 10:09:44,97591
130,2021-04-26 10:10:04,98071
131,2021-04-26 10:10:57,98099
132,2021-04-26 10:11:12,98312
133,2021-04-26 10:11:38,98372
134,2021-04-26 10:12:37,98713
135,2021-04-26 10:12:43,98743
136,2021-04-26 10:12:47,99608
137,2021-04-26 10:13:42,99787
138,2021-04-26 10:14:11,99912
139,2021-04-26 10:14:16,100518
140,2021-04-26 10:14:59,100539
141,2021-04-26 10:15:06,100634
142,2021-04-26 10:15:22,100683
143,2021-04-26 10:15:49,100720
144,2021-04-26 10:15:59,100745
145,2021-04-26 10:17:01,100753
146,2021-04-26 10:17:17,102181
147,2021-04-26 10:17:19,102990
148,2021-04-26 10:17:34,103022
149,2021-04-26 10:17:39,103070
150,2021-04-26 10:17:40,103600
151,2021-04-26 10:18:19,103629
152,2021-04-26 10:19:40,105002
153,2021-04-26 10:20:42,105113
154,2021-04-26 10:20:42,105133
155,2021-04-26 10:21:23,105152
156,2021-04-26 10:22:41,105412
157,2021-04-26 10:23:15,105412
158,2021-04-26 10:24:21,105591
159,2021-04-26 10:27:01,105619
160,2021-04-26 10:27:22,105630
161,2021-04-26 10:27:34,105735
162,2021-04-26 10:28:06,105801
163,2021-04-26 10:28:23,105855
164,2021-04-26 10:30:51,105861
165,2021-04-26 10:31:19,107195
166,2021-04-26 10:31:33,107195
167,2021-04-26 10:32:48,107941
168,2021-04-26 10:33:11,107995
169,2021-04-26 10:33:44,108109
170,2021-04-26 10:34:49,108131
171,2021-04-26 10:34:56,108312
172,2021-04-26 10:38:41,108490
173,2021-04-26 10:39:07,108542
174,2021-04-26 10:40:34,108551
175,2021-04-26 10:41:59,108767
176,2021-04-26 10:43:06,108767
177,2021-04-26 10:43:54,109787
178,2021-04-26 10:45:40,109828
179,2021-04-26 10:45:44,110282
180,2021-04-26 10:46:43,110282
181,2021-04-26 10:47:09,110390
182,2021-04-26 10:47:38,110417
183,2021-04-26 10:49:23,111003
184,2021-04-26 10:49:33,111170
185,2021-04-26 10:50:17,111196
186,2021-04-26 10:50:18,115120
187,2021-04-26 10:50:21,115136
188,2021-04-26 10:51:35,115142
189,2021-04-26 10:52:27,115146
190,2021-04-26 10:52:58,115337
191,2021-04-26 10:53:03,115421
192,2021-04-26 10:53:39,115490
193,2021-04-26 10:53:53,115502
194,2021-04-26 10:54:03,115607
195,2021-04-26 10:54:25,115743
196,2021-04-26 10:54:54,115905
197,2021-04-26 10:56:51,116004
198,2021-04-26 10:57:10,116023
199,2021-04-26 10:58:40,116023
200,2021-04-26 10:59:09,116158
201,2021-04-26 11:02:15,116163
202,2021-04-26 11:02:26,116192
203,2021-04-26 11:02:48,116238
204,2021-04-26 11:02:50,116513
205,2021-04-26 11:02:59,116619
206,2021-04-26 11:03:11,116661
207,2021-04-26 11:03:12,118255
208,2021-04-26 11:04:40,118263
209,2021-04-26 11:06:36,118271
210,2021-04-26 11:09:26,118356
211,2021-04-26 11:10:09,118376
212,2021-04-26 11:15:11,118379
213,2021-04-26 11:18:05,118882
214,2021-04-26 11:19:25,121746
215,2021-04-26 11:19:26,121851
216,2021-04-26 11:19:43,122243
217,2021-04-26 11:20:09,122430
218,2021-04-26 11:20:21,122566
219,2021-04-26 11:22:58,122583
220,2021-04-26 11:23:24,122665
221,2021-04-26 11:28:05,123050
222,2021-04-26 11:28:09,123089
223,2021-04-26 11:29:24,123442
224,2021-04-26 11:29:52,123486
225,2021-04-26 11:30:08,123519
226,2021-04-26 11:31:03,126044
227,2021-04-26 11:34:46,126046
228,2021-04-26 11:35:38,126065
229,2021-04-26 11:38:15,126243
230,2021-04-26 11:39:43,126298
231,2021-04-26 11:40:51,126363
232,2021-04-26 11:42:11,126423
233,2021-04-26 11:42:49,126424
234,2021-04-26 11:43:19,126426
235,2021-04-26 11:45:22,126995
236,2021-04-26 11:46:34,127007
237,2021-04-26 11:47:18,127070
238,2021-04-26 11:50:50,127105
239,2021-04-26 11:54:19,127903
240,2021-04-26 11:56:33,128051
241,2021-04-26 11:57:11,128062
242,2021-04-26 11:57:58,128065
243,2021-04-26 11:58:45,128111
244,2021-04-26 12:00:05,128129
245,2021-04-26 12:01:25,128134
246,2021-04-26 12:03:25,128139
247,2021-04-26 12:03:26,128139
248,2021-04-26 12:04:08,128152
249,2021-04-26 12:06:31,128182
250,2021-04-26 12:11:11,128184
251,2021-04-26 12:12:44,128203
252,2021-04-26 12:13:22,128224
253,2021-04-26 12:20:26,128256
254,2021-04-26 12:24:19,128370
255,2021-04-26 12:26:04,128464
256,2021-04-26 12:28:19,128611
257,2021-04-26 12:32:01,128640
258,2021-04-26 12:36:02,128835
259,2021-04-26 12:39:41,128980
260,2021-04-26 12:39:54,129045
261,2021-04-26 12:39:58,129411
262,2021-04-26 12:40:46,132493
263,2021-04-26 12:42:15,132679
264,2021-04-26 12:43:55,132745
265,2021-04-26 12:44:21,132745
266,2021-04-26 12:49:58,132957
267,2021-04-26 12:51:08,132958
268,2021-04-26 12:52:26,134941
269,2021-04-26 12:54:09,135034
270,2021-04-26 12:55:01,135065
271,2021-04-26 12:56:19,135107
272,2021-04-26 12:56:46,135131
273,2021-04-26 12:57:11,135302
274,2021-04-26 12:58:32,135622
275,2021-04-26 13:00:28,136053
276,2021-04-26 13:00:47,137082
277,2021-04-26 13:01:29,138046
278,2021-04-26 13:02:10,138066
279,2021-04-26 13:04:39,139646
280,2021-04-26 13:05:28,139680
281,2021-04-26 13:06:42,139881
282,2021-04-26 13:08:02,139936
283,2021-04-26 13:10:47,139981
284,2021-04-26 13:11:03,139982
285,2021-04-26 13:11:12,140548
286,2021-04-26 13:13:22,140804
287,2021-04-26 13:13:32,140846
288,2021-04-26 13:13:36,141209
289,2021-04-26 13:14:11,141216
290,2021-04-26 13:15:12,141252
291,2021-04-26 13:16:21,141330
292,2021-04-26 13:21:04,145088
293,2021-04-26 13:21:59,145292
294,2021-04-26 13:22:10,145330
295,2021-04-26 13:26:36,145769
296,2021-04-26 13:27:02,145794
297,2021-04-26 13:28:09,145939
298,2021-04-26 13:29:27,146207
299,2021-04-26 13:30:37,146214
300,2021-04-26 13:31:52,146249
301,2021-04-26 13:34:04,146439
302,2021-04-26 13:34:21,146706
303,2021-04-26 13:34:23,146706
304,2021-04-26 13:35:08,146714
305,2021-04-26 13:37:42,147342
306,2021-04-26 13:38:13,147342
307,2021-04-26 13:40:42,147938
308,2021-04-26 13:42:59,147964
309,2021-04-26 13:44:40,148133
310,2021-04-26 13:46:08,148318
311,2021-04-26 13:47:01,148330
312,2021-04-26 13:48:16,148783
313,2021-04-26 13:48:21,148812
314,2021-04-26 13:49:07,149063
315,2021-04-26 13:49:40,150668
316,2021-04-26 13:50:09,150763
317,2021-04-26 13:51:40,151266
318,2021-04-26 13:54:05,151267
319,2021-04-26 13:57:10,152519
320,2021-04-26 14:02:56,152519
321,2021-04-26 14:02:58,153276
322,2021-04-26 14:04:42,153316
323,2021-04-26 14:04:45,153452
324,2021-04-26 14:04:54,153615
325,2021-04-26 14:05:15,154235
326,2021-04-26 14:06:18,154277
327,2021-04-26 14:07:55,154289
328,2021-04-26 14:08:54,161102
329,2021-04-26 14:09:30,161330
330,2021-04-26 14:10:24,162035
331,2021-04-26 14:11:10,162112
332,2021-04-26 14:11:56,162272
333,2021-04-26 14:13:28,162275
334,2021-04-26 14:14:08,162604
335,2021-04-26 14:15:31,169222
336,2021-04-26 14:17:41,170331
337,2021-04-26 14:20:20,170530
338,2021-04-26 14:23:47,170762
339,2021-04-26 14:24:09,171253
340,2021-04-26 14:24:16,171271
341,2021-04-26 14:27:58,172081
342,2021-04-26 14:33:07,172648
343,2021-04-26 14:33:59,172679
344,2021-04-26 14:35:15,172709
345,2021-04-26 14:35:47,172852
346,2021-04-26 14:36:40,172890
347,2021-04-26 14:38:46,173087
348,2021-04-26 14:40:25,173198
